"DATE","LOCATION","d.15","d.46","d.76","d.107","d.137","d.168","d.198","d.229","d.259","d.290","d.320"
2015-09-28,"S5",2.9,2.79,2.24,3.23,3.3,2.69,2.79,3.33,NA,NA,NA
2015-09-28,"S6N",1.42,0,1.88,1.19,1.19,1.5,1.32,2.01,1.68,2.08,NA
2015-09-28,"S6S",2.31,0.91,3.2,1.52,0,1.73,1.85,1.57,1.19,1.02,NA
2015-11-02,"S1N",5.31,3.89,3.51,3.76,3.45,4.98,3.17,2.26,2.46,2.77,NA
2015-11-02,"S1S",4.65,2.16,3.33,6.22,4.22,3.81,3.05,0.15,2.9,3.78,NA
2015-11-02,"S2E",3.15,5.51,3.23,2.57,2.18,2.34,2.54,NA,NA,NA,NA
2015-11-02,"S2S",3.73,5.97,4.17,4.62,3.45,3.1,3.51,2.92,4.14,1.07,NA
2015-11-02,"S3W",2.26,2.11,1.63,0.79,0.71,1.85,3.35,1.93,2.18,1.4,NA
2015-11-02,"S4S",2.21,2.74,1.27,1.02,0.86,0.18,0,0,0.51,0.76,NA
2015-11-02,"S4W",4.62,5,3.66,2.34,2.24,2.26,2.03,NA,NA,NA,NA
2015-11-02,"S5",3.23,3.94,3.07,3.25,3.33,2.49,2.54,3.33,NA,NA,NA
2015-11-02,"S6N",2.74,0,1.63,1.07,1.27,1.37,1.35,2.08,1.52,1.96,NA
2015-11-02,"S6S",3.86,2.08,3.2,1.07,0,1.78,2.01,1.55,1.3,1.17,NA
2016-05-16,"S1N",3.68,3.58,3.45,4.32,4.14,3.96,4.42,3.51,3.99,3.51,NA
2016-05-16,"S1S",3.51,1.24,2.64,5.69,3.17,4.24,4.24,1.27,8.36,10.06,NA
2016-05-16,"S2E",3.3,5.94,3,2.92,3,3.17,3.17,3.17,NA,NA,NA
2016-05-16,"S2S",5.59,6.15,3.84,5.21,4.55,4.37,4.98,4.27,1.32,2.84,NA
2016-05-16,"S3W",0.99,0.66,1.22,1.65,2.84,3.35,4.44,2.9,3.15,3.35,NA
2016-05-16,"S4S",1.88,1.37,2.08,2.39,2.74,3.76,3.17,3.35,3.33,2.31,NA
2016-05-16,"S4W",5.46,5.33,4.37,4.11,4.17,4.39,3.96,3.96,NA,NA,NA
2016-05-16,"S5",2.62,2.77,2.31,3.33,3.56,3.15,2.79,3.61,NA,NA,NA
2016-05-16,"S6N",3.02,1.78,3.05,2.72,3.02,3.25,2.72,2.59,2.31,2.57,NA
2016-05-25,"S6S",3.58,2.72,4.44,2.44,1.4,3.66,3.94,3.48,3.02,2.97,NA
2016-09-27,"S1N",3.1,3.12,3.1,3.76,3.3,3.33,3.78,3,3.1,3.2,NA
2016-09-27,"S1S",2.44,1.37,2.72,5.69,3.15,4.14,4.01,1.17,4.37,8.08,NA
2016-09-27,"S2E",4.93,5.92,2.84,2.79,2.46,2.44,0.25,0.25,NA,NA,NA
2016-09-27,"S2S",4.11,5.94,3.53,5.18,4.47,4.39,4.78,4.93,6.38,2.46,NA
2016-09-27,"S3W",1.65,1.27,1.4,1.57,1.93,3.15,3.91,2.24,2.46,1.7,NA
2016-09-27,"S4S",1.19,1.73,1.83,1.5,0.71,0.13,0,0.13,0.71,0.94,NA
2016-09-27,"S4W",4.44,3.84,3.07,2.54,2.16,2.46,2.39,2.39,NA,NA,NA
2016-09-27,"S5",2.16,3.2,2.31,3.1,3.2,2.87,2.69,3.33,NA,NA,NA
2016-09-27,"S6N",2.97,1.07,2.64,1.98,2.34,2.49,2.11,2.18,1.88,2.11,NA
2016-09-27,"S6S",3.15,2.34,4.27,2.26,0.91,2.95,2.49,2.16,1.8,1.45,NA
2016-10-31,"S1N",3.73,3.56,3.53,4.27,4.01,3.81,3.51,2.92,2.92,3.25,NA
2016-10-31,"S1S",2.64,1.85,3.2,6.3,3.23,3.96,3.76,0.81,4.14,7.57,NA
2016-10-31,"S2E",3.25,5.92,3,2.9,3.02,3.05,3.07,3.07,NA,NA,NA
2016-10-31,"S2S",5.64,6.15,4.22,5.51,4.72,4.37,4.9,4.9,6.86,3,NA
2016-10-31,"S3W",1.37,1.35,1.4,1.47,1.96,3.07,4.14,2.31,2.46,1.57,NA
2016-10-31,"S4S",1.47,1.83,1.96,1.7,1.27,0.3,0,0.18,1.04,1.02,NA
2016-10-31,"S4W",4.47,4.55,3.96,3.17,2.26,2.46,2.26,2.26,NA,NA,NA
2016-10-31,"S5",2.74,3.05,2.24,3.02,3.76,3,2.92,3.48,NA,NA,NA
2016-10-31,"S6N",2.9,1.17,2.74,1.98,2.26,2.77,2.31,2.34,2.08,2.26,NA
2016-10-31,"S6S",3.78,2.39,4.14,2.11,0.97,3.15,2.62,2.24,1.52,1.65,NA
2017-05-10,"S1N",2.79,3.1,3.63,4.6,4.27,4.55,4.7,3.56,3.99,3.78,NA
2017-05-10,"S1S",3.23,1.32,3.1,6.12,3.53,4.75,4.47,1.57,9.55,9.93,NA
2017-05-10,"S2E",4.37,6.38,3.1,3.4,3.51,3.56,3.35,3.35,NA,NA,NA
2017-05-10,"S2S",4.24,6.53,4.24,5.64,4.57,4.67,5.05,5.36,7.16,3.4,NA
2017-05-10,"S3W",1.55,1.22,1.52,1.96,3.25,3.96,4.78,3.81,4.14,3.91,NA
2017-05-10,"S4S",2.16,1.96,2.39,2.74,3.25,4.24,3.68,3.15,3.35,2.11,NA
2017-05-10,"S4W",6.4,6.38,4.72,5.05,4.93,4.83,4.39,4.39,NA,NA,NA
2017-05-10,"S5",2.03,3.1,2.44,3.33,3.61,3.17,3.05,3.84,NA,NA,NA
2017-05-10,"S6N",4.83,2.77,3.48,3.1,3.2,3.86,3.4,2.59,2.29,2.39,NA
2017-05-10,"S6S",2.97,2.31,4.9,3.1,1.37,3.84,4.22,3.86,3.38,3.51,NA
2017-09-21,"S1N",4.04,2.03,0.3,2.11,1.17,2.18,2.87,2.41,2.49,2.69,NA
2017-09-21,"S1S",2.41,1.52,3.3,5.38,2.03,2.39,2.69,0,3.17,3.96,NA
2017-09-21,"S2E",2.82,3.33,0.2,1.02,1.85,1.88,2.46,2.46,NA,NA,NA
2017-09-21,"S2S",3.51,3.66,0.64,3.25,2.72,3.05,3.3,3,4.32,1.37,NA
2017-09-21,"S3W",2.36,1.32,0.71,0.33,0.03,1.55,3.63,2.11,2.57,1.57,NA
2017-09-21,"S4S",2.39,1.98,1.12,0.41,0.28,0,0,0,0.48,0.79,NA
2017-09-21,"S4W",4.11,3.48,2.77,2.11,1.96,1.88,2.08,2.08,NA,NA,NA
2017-09-21,"S5",3.35,3.71,2.59,2.77,2.87,2.46,2.39,2.72,NA,NA,NA
2017-09-21,"S6N",2.06,0,1.55,1.07,1.4,2.03,2.01,2.13,1.96,2.11,NA
2017-09-21,"S6S",2.41,1.4,3.53,0.97,0,2.01,2.03,1.85,1.55,1.5,NA
2017-10-25,"S1N",3.53,2.72,3.45,4.29,3.84,3.91,2.87,2.29,2.54,2.77,NA
2017-10-25,"S1S",4.04,1.42,3.17,6.07,3.15,3.56,3.68,0.66,3.3,4.72,NA
2017-10-25,"S2E",3.2,4.42,2.03,1.73,2.08,2.03,2.03,2.03,NA,NA,NA
2017-10-25,"S2S",4.24,5.49,4.06,4.9,3.61,3.23,3.48,3,5.38,1.24,NA
2017-10-25,"S3W",1.17,0.91,1.19,1.17,0.66,1.55,3.33,2.11,2.41,1.68,NA
2017-10-25,"S4S",1.57,1.85,2.26,1.78,1.42,0,0,0,0.71,0.86,NA
2017-10-25,"S4W",5.41,4.57,3.84,3.23,2.39,2.11,2.18,2.18,NA,NA,NA
2017-10-25,"S5",2.72,3.4,2.34,3.1,3.45,2.64,2.57,3.1,NA,NA,NA
2017-10-25,"S6N",2.13,0,2.01,1.19,1.4,1.93,2.11,2.13,2.08,2.24,NA
2017-10-25,"S6S",2.18,1.68,4.27,1.55,0,1.96,1.98,1.85,1.63,1.6,NA
2018-05-23,"S1N",3.96,2.77,3.38,4.22,4.09,4.06,4.29,3,3.23,3.25,NA
2018-05-23,"S1S",2.44,1.63,3.05,5.92,3.4,4.17,4.17,1.12,4.88,9.32,NA
2018-05-23,"S2E",4.37,6.05,2.77,2.79,2.92,2.9,3.05,3.05,NA,NA,NA
2018-05-23,"S2S",4.67,6.4,4.27,5.23,4.52,4.44,4.67,4.98,6.65,3.02,NA
2018-05-23,"S3W",1.8,0.89,1.42,1.78,2.64,2.41,3.3,2.01,2.26,1.5,NA
2018-05-23,"S4S",1.5,1.19,2.01,2.31,2.77,3.1,1.52,0.1,0.61,0.89,NA
2018-05-23,"S4W",7.21,5.44,3.91,3.96,3.96,3.96,3.91,3.91,NA,NA,NA
2018-05-23,"S5",3.1,3.02,2.72,3.17,3.56,3.07,2.9,3.53,NA,NA,NA
2018-05-23,"S6N",2.62,1.09,2.54,1.52,1.42,1.98,1.83,2.13,2.08,2.24,NA
2018-05-23,"S6S",3.53,2.26,5.08,3.1,1.32,3.63,3.66,3.48,2.92,2.44,NA
2018-09-19,"S1N",2.16,0.15,0.79,1.83,0.81,2.26,3,2.41,2.24,2.72,NA
2018-09-19,"S1S",1.5,0,0.79,3.48,1.68,1.96,2.46,0,3.23,4.24,NA
2018-09-19,"S2E",1.93,1.12,0,0.76,1.27,0,0,0,NA,NA,NA
2018-09-19,"S2S",2.29,1.12,0.33,2.77,2.77,3.05,3.45,3.56,5.05,1.63,NA
2018-09-19,"S3W",1.6,0.25,0.28,0.33,0.15,1.8,3.53,2.01,2.18,1.35,NA
2018-09-19,"S4S",1.19,0.25,0.58,0.41,0.36,0,0,0.03,0.58,0.79,NA
2018-09-19,"S4W",2.41,0,1.27,1.88,1.8,2.49,2.49,2.49,NA,NA,NA
2018-09-19,"S5",2.64,2.57,0.71,1.22,2.72,2.24,2.44,2.39,NA,NA,NA
2018-09-19,"S6N",0.74,0,1.07,0.97,1.4,1.78,1.78,1.88,1.85,2.03,NA
2018-09-19,"S6S",2.31,0.15,2.31,1.07,0,2.18,2.08,1.7,1.37,1.3,NA
2018-11-16,"S1N",3.2,3.28,3.53,4.39,4.09,3.78,4.06,2.84,2.95,3.2,NA
2018-11-16,"S1S",4.47,1.78,3.02,5.82,3.05,4.11,3.86,1.02,3.76,6.43,NA
2018-11-16,"S2E",6.3,5.64,2.79,2.64,2.03,1.96,1.5,1.5,NA,NA,NA
2018-11-16,"S2S",5.94,5.77,4.29,5.16,4.44,4.37,4.6,4.78,6.58,2.72,NA
2018-11-16,"S3W",2.08,1.73,1.32,1.78,2.16,2.59,3.45,1.88,2.16,1.24,NA
2018-11-16,"S4S",2.49,2.16,2.29,2.46,2.74,1.24,0,0,0.66,0.61,NA
2018-11-16,"S4W",5.69,4.72,3.99,4.01,3.38,2.9,2.59,2.59,NA,NA,NA
2018-11-16,"S5",4.17,3.07,2.54,3.15,3.48,2.87,2.64,3.3,NA,NA,NA
2018-11-16,"S6N",4.88,2.77,3,2.26,1.57,1.88,1.65,2.01,1.65,2.11,NA
2018-11-16,"S6S",4.7,2.84,4.55,2.72,1.09,3.45,2.79,2.24,1.75,1.37,NA
2019-05-23,"S1N",4.44,4.14,4.47,4.88,4.75,5.61,5.54,3.94,4.39,4.27,NA
2019-05-23,"S1S",6.45,2.44,4.06,6.81,4.01,4.88,4.7,1.83,10.36,10.67,NA
2019-05-23,"S2E",5.03,8.41,3.76,3.53,3.38,NA,NA,NA,NA,NA,NA
2019-05-23,"S2S",5.94,7.59,5.97,5.94,5.36,4.9,5.18,5.46,7.57,4.88,NA
2019-05-23,"S3W",3.43,2.49,2.13,1.93,3.1,4.27,4.9,3.78,3.99,4.11,NA
2019-05-23,"S4S",3.23,3.23,2.87,2.46,3.25,4.17,3.76,3.84,3.71,2.74,NA
2019-05-23,"S4W",6.17,6.68,6.3,5.59,5.05,5.05,4.42,4.42,NA,NA,NA
2019-05-23,"S5",4.5,4.17,3.1,3.76,3.99,3.35,3.38,4.17,NA,NA,NA
2019-05-23,"S6N",5,1.73,2.18,0,1.02,4.17,4.47,4.27,4.29,4.17,NA
2019-05-23,"S6S",4.47,5.49,7.75,8.81,4.42,4.32,3.99,3.4,2.9,2.9,NA
2019-09-26,"S1N",3.94,2.62,3.86,4.39,3.07,2.79,2.95,2.57,2.26,2.84,NA
2019-09-26,"S1S",4.27,1.78,3.48,6.25,3.3,3.3,2.57,0,3.33,4.72,NA
2019-09-26,"S2E",3.89,4.57,2.29,2.24,2.39,NA,NA,NA,NA,NA,NA
2019-09-26,"S2S",5.28,5.33,3.45,4.83,3.15,3.45,3.86,4.01,5.49,1.73,NA
2019-09-26,"S3W",2.9,1.24,1.57,1.73,1.83,2.54,3.96,2.34,2.9,1.98,NA
2019-09-26,"S4S",2.01,1.47,2.26,2.41,1.8,0.33,0,0.28,1.07,1.24,NA
2019-09-26,"S4W",5.16,4.37,3.99,3.33,2.46,2.29,2.26,2.26,NA,NA,NA
2019-09-26,"S5",3.58,3.07,2.64,3.48,3.38,2.77,3,3.2,NA,NA,NA
2019-09-26,"S6N",3.38,1.09,2.9,1.96,1.96,2.54,2.59,2.77,2.49,2.69,NA
2019-09-26,"S6S",3.68,1.73,4.67,2.31,0.28,2.69,2.69,2.49,2.29,2.06,NA
2019-11-16,"S1N",3.68,2.92,3.38,4.22,3.96,3.99,4.14,3.17,3.1,3.33,NA
2019-11-16,"S1S",5.21,1.4,2.74,5.84,3.15,4.06,4.01,1.09,4.27,9.12,NA
2019-11-16,"S2E",5.44,5.79,2.79,2.74,2.59,NA,NA,NA,NA,NA,NA
2019-11-16,"S2S",5.46,5.77,3.66,5.23,4.44,4.11,4.47,4.83,6.22,2.84,NA
2019-11-16,"S3W",3.05,1.55,1.47,1.68,2.49,3.4,3.86,2.31,2.59,1.68,NA
2019-11-16,"S4S",4.42,1.83,2.16,2.29,2.69,2.95,1.52,0,0.64,0.66,NA
2019-11-16,"S4W",5.82,4.72,4.01,3.96,4.22,3.78,3.35,3.35,NA,NA,NA
2019-11-16,"S5",3.91,2.95,2.26,3.02,3.53,2.87,2.72,3,NA,NA,NA
2019-11-16,"S6N",3.15,1.37,0.79,0.05,0.13,1.09,NA,NA,NA,NA,NA
2019-11-16,"S6S",3.76,2.39,4.62,2.57,0.89,3.3,3.1,3.05,2.77,2.69,NA
2020-06-18,"S1N",NA,11.18,16.79,22.56,20.73,12.04,14.02,11.43,11.83,12.65,NA
2020-06-18,"S1S",NA,4.36,14.87,17.83,10.97,13.32,13.5,10.09,16.15,28.9,NA
2020-06-18,"S2E",NA,17.83,17.68,19.81,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"S2S",NA,17.4,12.1,24.57,23.32,23.53,23.77,24.02,24.99,9.81,NA
2020-06-18,"S3W",NA,5.36,6.86,7.07,12.1,15.94,18.2,11.77,11.49,9.69,NA
2020-06-18,"S4S",NA,3.02,7.28,8.08,10.36,13.2,13.17,13.11,15.97,15.48,NA
2020-06-18,"S4W",NA,13.47,15.21,18.99,18.01,18.93,19.45,NA,NA,NA,NA
2020-06-18,"S5",NA,1.98,2.04,2.77,3.66,3.29,2.83,3.57,NA,NA,NA
2020-06-18,"S6N",NA,11,17.89,19.39,19.99,19.51,19.29,17.68,18.47,18.78,NA
2020-06-18,"S6S",NA,9.14,14.14,9.27,13.84,20.21,20.79,20.12,19.88,19.15,NA
2020-10-06,"S1N",4.33,3.44,3.41,3.6,2.56,2.96,3.47,2.8,2.77,2.93,NA
2020-10-06,"S1S",5.9,1.58,3.35,6.04,3.11,3.47,3.32,0.52,3.63,6.68,NA
2020-10-06,"S2E",3.45,5.24,2.44,2.35,NA,NA,NA,NA,NA,NA,NA
2020-10-06,"S2S",3.35,5.03,2.44,4.45,3.87,3.6,4.48,4.82,6.34,2.1,NA
2020-10-06,"S3W",0.89,0.85,1.1,1.04,1.37,3.08,4.15,2.99,3.51,2.77,NA
2020-10-06,"S4S",1.4,0.61,1.22,1.25,1.52,1.77,0.52,0.15,0.94,1.01,NA
2020-10-06,"S4W",3.47,1.01,2.19,2.32,2.29,2.26,2.41,NA,NA,NA,NA
2020-10-06,"S5",2.31,3.02,1.74,2.87,3.41,2.99,2.8,3.2,NA,NA,NA
2020-10-06,"S6N",2.98,0.7,2.68,2.04,2.23,2.8,2.44,2.23,2.26,2.44,NA
2020-10-06,"S6S",4,1.49,4.27,1.68,0.82,3.14,3.17,3.05,2.96,2.72,NA
2022-05-21,"S1N",3.58,3.38,4.11,5.06,4.69,4.3,4.54,3.66,4.39,4.75,NA
2022-05-21,"S1S",4.12,1.58,2.87,5.85,2.99,4.02,4.51,2.35,10.09,10.3,NA
2022-05-21,"S2E",4.48,7.22,3.11,2.96,2.99,NA,NA,NA,NA,NA,NA
2022-05-21,"S2S",4.47,6,4.82,6,4.97,4.72,5.18,5.58,7.22,3.17,NA
2022-05-21,"S3W",3.43,1.37,1.43,1.95,3.38,4.24,5,4.27,4.21,4.21,NA
2022-05-21,"S4S",2.26,2.04,2.29,2.8,4.3,5.18,3.75,3.63,3.9,2.29,NA
2022-05-21,"S4W",4.95,6.04,4.91,4.69,5.03,5.33,4.66,NA,NA,NA,NA
2022-05-21,"S5",3.13,3.05,2.35,3.47,3.87,3.41,2.71,3.9,NA,NA,NA
2022-05-21,"S6N",3.4,3.54,3.87,3.08,3.66,4.08,3.08,2.8,2.9,3.29,NA
2022-05-21,"S6S",3.91,2.62,3.78,3.11,1.58,3.99,4.57,4.45,4.06,3.97,NA
2022-10-11,"S1N",3.13,3.04,3.32,4.48,3.23,3.44,3.35,2.47,2.5,3.54,NA
2022-10-11,"S1S",4.85,1.19,2.9,5.97,3.05,3.54,3.81,1.13,4.51,8.81,NA
2022-10-11,"S2E",2.66,5.12,2.56,3.02,2.99,NA,NA,NA,NA,NA,NA
2022-10-11,"S2S",4.82,5.67,3.2,5.64,4.79,4.6,5.09,5.33,6.71,2.5,NA
2022-10-11,"S3W",1.77,1.07,1.25,1.55,2.44,3.66,4.82,3.23,3.51,3.11,NA
2022-10-11,"S4S",1.34,0.82,2.07,1.98,2.41,2.23,0.61,0.58,1.37,1.58,NA
2022-10-11,"S4W",4.97,2.38,3.02,2.35,2.53,2.93,2.8,NA,NA,NA,NA
2022-10-11,"S5",3.08,2.8,2.13,3.02,3.81,3.17,3.17,3.84,NA,NA,NA
2022-10-11,"S6N",2.58,1.77,3.2,2.99,2.99,3.11,2.74,2.65,2.44,2.47,NA
2022-10-11,"S6S",3.03,2.13,4.45,2.35,1.04,3.78,4.15,3.99,3.51,3.6,NA
2023-05-15,"S1N",3.45,3.5,4.11,5.33,4.66,4.42,4.79,3.78,4.66,4.66,NA
2023-05-15,"S1S",4.34,1.58,3.6,6.4,3.47,5.06,5.06,4.63,10.73,10.58,NA
2023-05-15,"S2E",5.39,7.71,3.75,3.44,3.41,3.41,NA,NA,NA,NA,NA
2023-05-15,"S2S",6.56,6.4,4.88,6.22,5,5.09,5.39,5.76,7.53,3.66,NA
2023-05-15,"S3W",1.79,1.49,1.58,2.23,3.87,4.24,5.46,4.45,4.69,4.54,NA
2023-05-15,"S4S",1.75,1.92,2.5,2.9,4.45,5.33,4.05,3.47,3.72,2.5,NA
2023-05-15,"S4W",5.31,6.58,5.27,5.82,5.27,5.36,4.85,NA,NA,NA,NA
2023-05-15,"S5",2.81,3.14,2.62,3.63,3.96,3.35,3.29,4.39,NA,NA,NA
2023-05-15,"S6N",3.73,4.45,4.39,3.66,3.08,4.24,3.84,3.51,2.9,3.08,NA
2023-05-15,"S6S",3.24,2.56,5.18,3.29,1.8,4.05,4.27,4.33,4.12,3.88,NA
